date,RET,Mkt-RF,SMB,HML,RMW,CMA,RF
20070427,-0.002867,-0.001300,-0.003300,-0.003100,0.002400,0.002700,0.000220
20070430,-0.020303,-0.009300,-0.008500,0.000200,0.001500,0.001100,0.000220
20070501,0.011577,0.002200,-0.001200,0.000300,0.003000,0.002800,0.000180
20070502,-0.013862,0.007900,0.006400,0.000200,-0.000600,-0.000300,0.000180
20070503,0.016509,0.003700,-0.003000,0.003200,0.001400,-0.000700,0.000180
20070504,0.016723,0.002500,0.001900,-0.000200,-0.001000,-0.000900,0.000180
20070507,-0.038115,0.001800,-0.003300,0.003200,-0.001000,0.002900,0.000180
20070508,0.016606,-0.001300,-0.000400,-0.001100,0.001700,0.000000,0.000180
20070509,0.016497,0.003500,0.000900,-0.000300,0.001800,-0.003700,0.000180
20070510,-0.030708,-0.014200,-0.005000,0.002900,0.000100,0.000300,0.000180
20070511,0.010506,0.009500,0.001900,0.000600,-0.001300,-0.003100,0.000180
20070514,0.002274,-0.002800,-0.005600,0.000700,0.000900,0.000400,0.000180
20070515,-0.018152,-0.002700,-0.007200,0.002800,0.001200,0.002500,0.000180
20070516,0.043579,0.008200,-0.001800,0.000500,0.001200,0.000900,0.000180
20070517,-0.016609,-0.001000,-0.003200,0.000300,0.001600,-0.004200,0.000180
20070518,0.018176,0.006600,0.003600,-0.004900,0.000800,-0.001000,0.000180
20070521,0.078989,0.003100,0.009400,-0.002800,-0.000300,-0.002400,0.000180
20070522,0.008492,0.000800,0.006700,-0.000400,-0.001800,-0.002300,0.000180
20070523,0.001742,-0.001800,-0.001900,-0.001200,0.001200,0.000700,0.000180
20070524,0.005072,-0.010700,-0.004400,-0.000400,0.000400,0.001100,0.000180
20070525,-0.011536,0.005500,0.002200,-0.000800,0.000400,0.000300,0.000180
20070529,0.015755,0.002400,0.005900,0.000100,0.000300,-0.000100,0.000180
20070530,0.003303,0.007700,-0.002200,-0.000200,0.000700,-0.003700,0.000180
20070531,-0.010306,0.001300,0.003300,-0.003000,0.000200,-0.002200,0.000180
20070601,-0.008099,0.004400,0.003500,-0.000500,0.002400,-0.001400,0.000190
20070604,0.026830,0.001800,0.000500,0.000000,0.000300,-0.003800,0.000190
20070605,0.045868,-0.005500,-0.001300,-0.002200,0.000600,-0.000500,0.000190
20070606,-0.018466,-0.009200,0.000600,0.000500,-0.002000,-0.001600,0.000190
20070607,-0.003460,-0.017500,-0.000300,0.000600,-0.001000,-0.000400,0.000190
20070608,0.016659,0.010700,-0.000700,0.000300,-0.000200,0.002000,0.000190
20070611,-0.028263,0.000800,-0.002400,0.001000,0.000100,-0.000200,0.000190
20070612,-0.015456,-0.010600,-0.001600,-0.001800,0.001300,0.000600,0.000190
20070613,0.011674,0.013700,-0.001900,-0.001000,0.000900,0.001300,0.000190
20070614,0.014840,0.005000,0.001100,-0.000600,0.000000,0.000300,0.000190
20070615,0.006394,0.006900,0.005200,-0.000700,0.001500,0.002200,0.000190
20070618,-0.007873,-0.001300,0.000200,-0.001100,0.000600,-0.001900,0.000190
20070619,-0.028122,0.001400,0.000300,0.001500,-0.001900,0.003100,0.000190
20070620,-0.010170,-0.012900,0.000400,-0.001800,-0.000100,0.001900,0.000190
20070621,0.008249,0.005600,-0.001800,0.000100,0.000500,-0.000800,0.000190
20070622,-0.011626,-0.012500,0.005900,-0.000100,-0.001500,-0.001800,0.000190
20070625,-0.002904,-0.003900,-0.004300,-0.001000,0.001300,0.001100,0.000190
20070626,-0.017186,-0.003500,0.001400,-0.003100,0.000700,0.003100,0.000190
20070627,0.009781,0.009200,0.004800,-0.003900,0.002100,-0.002000,0.000190
20070628,0.011007,0.000300,0.001300,0.001500,0.000000,0.000700,0.000190
20070629,-0.006968,-0.001900,-0.003300,0.001100,0.000100,-0.000900,0.000190
20070702,0.017541,0.010600,-0.000100,0.001100,0.000200,0.001700,0.000190
20070703,-0.002299,0.003600,-0.000500,-0.001000,0.002900,-0.001700,0.000190
20070705,-0.010367,0.000700,0.001400,-0.006000,0.002300,-0.000900,0.000190
20070706,0.003492,0.004000,-0.000800,-0.000800,0.001200,-0.002200,0.000190
20070709,0.044946,0.001000,0.000700,-0.000600,-0.000300,-0.001000,0.000190
20070710,-0.024836,-0.014300,-0.002000,-0.003700,0.001400,0.000100,0.000190
20070711,0.006403,0.005500,-0.002500,-0.001000,0.001500,-0.001000,0.000190
20070712,0.029125,0.017800,-0.001800,-0.003200,0.002600,-0.001500,0.000190
20070713,0.031735,0.002800,-0.002700,0.000800,0.000300,-0.000900,0.000190
20070716,-0.018775,-0.003100,-0.005100,-0.002300,-0.000400,0.001900,0.000190
20070717,0.001357,0.000200,0.001000,-0.002300,-0.002200,0.002700,0.000190
20070718,-0.006369,-0.002500,-0.002000,-0.001900,0.002500,-0.001200,0.000190
20070719,0.000409,0.004400,0.002600,-0.004800,-0.000700,0.001900,0.000190
20070720,-0.023449,-0.012500,-0.003300,-0.001900,-0.000800,-0.001300,0.000190
20070723,0.001536,0.003600,-0.004900,-0.004200,-0.001000,0.001400,0.000190
20070724,-0.034709,-0.020400,-0.006100,-0.002200,-0.002800,0.000500,0.000190
20070725,0.244475,0.003000,-0.004100,0.000800,-0.000400,-0.000200,0.000190
20070726,-0.025179,-0.023600,-0.000400,-0.002300,-0.000500,-0.005000,0.000190
20070727,0.000356,-0.015100,-0.000500,0.001400,0.000400,-0.003400,0.000190
20070730,-0.015944,0.009300,-0.002400,-0.000800,0.000400,-0.002700,0.000190
20070731,-0.050302,-0.011900,0.003400,-0.000200,-0.000400,0.001800,0.000190
20070801,-0.015661,0.005100,-0.005100,-0.002500,0.002700,0.002000,0.000180
20070802,0.031044,0.005500,0.001300,-0.003600,-0.003800,-0.001000,0.000180
20070803,-0.036509,-0.026600,-0.007700,-0.007300,-0.003700,-0.000900,0.000180
20070806,0.028647,0.020700,-0.011000,-0.004100,0.005000,-0.002100,0.000180
20070807,0.001772,0.006500,0.003000,-0.006700,0.000500,-0.007700,0.000180
20070808,-0.017185,0.014700,0.010700,-0.007300,-0.005300,-0.008300,0.000180
20070809,-0.047184,-0.027400,0.014500,-0.006100,-0.008500,-0.006800,0.000180
20070810,0.009042,0.000300,0.002200,0.013500,0.005500,0.009900,0.000180
20070813,0.001202,-0.000600,-0.010900,0.003200,-0.000300,0.003400,0.000180
20070814,-0.018966,-0.018300,-0.001300,-0.001900,0.000100,0.004300,0.000180
20070815,-0.014568,-0.014600,0.000000,-0.000400,-0.000600,0.001300,0.000180
20070816,0.005665,0.003100,0.013700,0.011600,-0.001600,0.002800,0.000180
20070817,0.030636,0.023600,-0.003500,0.003800,-0.000800,-0.002400,0.000180
20070820,-0.004266,0.000000,0.001700,-0.003200,0.000600,0.000500,0.000180
20070821,0.037349,0.001500,-0.000500,0.000800,-0.002400,0.000800,0.000180
20070822,0.013034,0.012000,0.000500,-0.000100,0.000100,0.000500,0.000180
20070823,-0.015287,-0.002300,-0.009800,0.001600,-0.001600,0.000000,0.000180
20070824,0.025226,0.012100,0.001200,-0.002200,0.003400,-0.000400,0.000180
20070827,-0.007571,-0.008500,-0.001500,-0.001500,0.000500,0.000900,0.000180
20070828,-0.030896,-0.023300,-0.001500,-0.004100,0.000700,-0.000700,0.000180
20070829,0.037129,0.021300,0.001200,0.000100,0.000400,0.000500,0.000180
20070830,-0.004681,-0.004300,-0.000600,-0.004800,-0.001100,-0.001400,0.000180
20070831,0.015633,0.011200,0.000500,-0.000800,0.001500,-0.000800,0.000180
20070904,0.034914,0.010300,-0.001800,0.000500,-0.003000,-0.003900,0.000170
20070905,0.012697,-0.010500,-0.000300,-0.003200,0.000400,-0.002900,0.000170
20070906,0.029373,0.004200,-0.000300,-0.001900,-0.001600,0.001200,0.000170
20070907,-0.019603,-0.017000,-0.003000,0.001900,0.000000,-0.001100,0.000170
20070910,-0.013961,-0.002700,-0.005700,-0.002200,-0.001500,-0.001700,0.000170
20070911,0.035277,0.013500,0.000400,-0.003300,-0.000100,-0.002700,0.000170
20070912,0.011822,-0.000300,-0.004300,-0.002000,0.001600,-0.003100,0.000170
20070913,-0.000458,0.006900,-0.005900,0.003000,0.000900,-0.003500,0.000170
20070914,0.005845,0.001000,0.003600,-0.000600,0.002300,-0.001900,0.000170
20070917,-0.009798,-0.006000,-0.004300,0.000400,0.000300,0.000500,0.000170
20070918,0.021171,0.028800,0.006700,0.003600,0.003200,-0.001600,0.000170
20070919,0.002817,0.005900,0.005800,0.002400,-0.001300,0.000700,0.000170
20070920,0.007303,-0.006500,-0.001900,-0.003100,-0.001000,-0.002500,0.000170
20070921,0.018405,0.004300,-0.002100,-0.002400,-0.000100,-0.002400,0.000170
20070924,0.014129,-0.005600,-0.004600,-0.006300,-0.001500,-0.001700,0.000170
20070925,0.009611,-0.000300,-0.003400,-0.003800,-0.002600,-0.002000,0.000170
20070926,-0.000534,0.006000,0.001700,-0.000800,-0.000500,0.000000,0.000170
20070927,-0.000535,0.004300,0.002100,-0.000300,0.000900,-0.002000,0.000170
20070928,-0.002463,-0.003700,-0.006100,0.000300,-0.001700,-0.000500,0.000170
20071001,0.002791,0.013700,0.008000,0.000700,-0.001700,0.002500,0.000140
20071002,-0.011241,0.001100,0.006900,0.001800,-0.001100,-0.002100,0.000140
20071003,0.001029,-0.004800,-0.001900,-0.001700,0.000700,0.000700,0.000140
20071004,-0.002109,0.001800,0.000200,0.000500,-0.000500,0.000300,0.000140
20071005,0.012682,0.011000,0.006700,-0.000700,-0.001300,-0.001600,0.000140
20071008,0.025902,-0.002700,-0.002100,-0.002900,-0.002400,-0.001200,0.000140
20071009,-0.005491,0.007800,-0.002100,-0.001500,0.000700,-0.000800,0.000140
20071010,-0.006963,-0.001300,0.000100,-0.004000,-0.000300,-0.004300,0.000140
20071011,-0.056201,-0.005800,-0.006200,0.006000,-0.000700,-0.000800,0.000140
20071012,0.033915,0.005100,0.000600,-0.003100,-0.004800,-0.001600,0.000140
20071015,-0.019920,-0.008900,-0.003800,-0.002100,0.002500,0.000200,0.000140
20071016,-0.011046,-0.006700,-0.000500,-0.002800,0.001500,0.002000,0.000140
20071017,0.011393,0.002200,-0.001600,-0.002600,-0.004400,-0.000600,0.000140
20071018,-0.007731,-0.001000,0.000700,-0.003900,0.001300,-0.001700,0.000140
20071019,-0.001002,-0.024500,-0.005000,0.000200,-0.001800,0.001100,0.000140
20071022,0.017045,0.004700,0.008700,0.000600,0.000900,0.002200,0.000140
20071023,0.104393,0.008500,0.000500,-0.005400,-0.001000,-0.004000,0.000140
20071024,-0.119917,-0.003300,-0.004700,-0.002100,0.004900,0.001700,0.000140
20071025,-0.005861,-0.001900,-0.003500,-0.000200,0.008600,0.004600,0.000140
20071026,0.020292,0.013800,0.002800,0.003700,-0.002000,0.002200,0.000140
20071029,0.001111,0.004000,-0.003000,-0.005800,0.001300,-0.004300,0.000140
20071030,-0.020644,-0.006400,-0.000200,0.001300,-0.004300,0.004900,0.000140
20071031,0.010313,0.012300,0.000300,-0.001300,0.000700,-0.000500,0.000140
20071101,-0.016826,-0.026600,-0.010000,-0.004300,-0.001700,0.000900,0.000160
20071102,-0.019053,0.000800,0.001900,-0.009000,0.002800,-0.000400,0.000160
20071105,-0.018725,-0.005900,-0.003400,-0.001100,-0.001000,0.001000,0.000160
20071106,0.034372,0.011900,0.000900,-0.001700,0.004400,-0.004400,0.000160
20071107,-0.002592,-0.027700,-0.001500,-0.004600,0.001100,-0.001200,0.000160
20071108,-0.039794,-0.000500,0.006400,0.011600,0.001400,0.005600,0.000160
20071109,-0.056114,-0.014600,0.003300,0.008700,0.001700,0.000500,0.000160
20071112,-0.023957,-0.010800,0.004300,0.002800,0.004700,0.007800,0.000160
20071113,0.037143,0.028100,-0.004300,0.000500,0.000700,-0.007100,0.000160
20071114,-0.016905,-0.006300,-0.002100,-0.001800,0.000600,-0.003000,0.000160
20071115,-0.008407,-0.012500,-0.001000,-0.000600,-0.002800,0.001400,0.000160
20071116,0.009634,0.004100,-0.006800,-0.006300,0.000500,-0.004700,0.000160
20071119,0.007379,-0.018100,-0.003600,-0.003700,0.005200,0.003100,0.000160
20071120,0.015282,0.003100,-0.005000,-0.001000,0.007600,-0.002800,0.000160
20071121,-0.007837,-0.015400,0.003700,0.000900,0.001500,0.001200,0.000160
20071123,0.020938,0.015900,0.002500,0.001900,0.001400,-0.000500,0.000160
20071126,-0.001554,-0.020900,-0.001500,-0.006500,-0.000800,-0.004200,0.000160
20071127,0.052722,0.013100,-0.006300,-0.001900,-0.002800,0.002300,0.000160
20071128,0.055030,0.029000,0.003400,-0.002000,-0.002200,-0.000200,0.000160
20071129,-0.012735,0.000100,-0.005000,-0.003100,-0.001800,-0.001800,0.000160
20071130,0.015816,0.007000,-0.005000,0.008600,-0.000600,0.002700,0.000160
20071203,0.003865,-0.006000,-0.004900,0.001000,-0.000700,-0.002700,0.000140
20071204,0.038500,-0.006100,-0.001800,-0.001600,0.001400,0.000400,0.000140
20071205,-0.012922,0.014700,0.000400,-0.000400,0.000800,-0.000300,0.000140
20071206,0.010945,0.015500,0.009700,0.002700,-0.000300,0.000400,0.000140
20071207,0.001061,-0.000700,0.000100,-0.000500,0.001600,-0.000900,0.000140
20071210,-0.013678,0.007100,-0.001100,0.002400,0.003300,-0.002000,0.000140
20071211,-0.024403,-0.025000,-0.003600,-0.000700,-0.001800,-0.003000,0.000140
20071212,0.005840,0.004800,0.000800,-0.002000,0.002400,-0.003000,0.000140
20071213,0.012270,0.000600,-0.003600,-0.003200,0.000600,0.006400,0.000140
20071214,-0.035931,-0.013600,-0.005100,-0.002600,-0.000700,-0.000800,0.000140
20071217,-0.044791,-0.015900,-0.002200,0.003100,0.005400,0.004700,0.000140
20071218,0.021154,0.006500,0.011100,-0.000100,0.002600,0.002200,0.000140
20071219,0.028657,-0.001000,0.003000,-0.004200,0.001600,-0.001900,0.000140
20071220,0.013426,0.006400,0.007400,-0.003900,-0.003100,-0.001000,0.000140
20071221,0.007507,0.016400,0.004100,-0.000200,-0.000400,-0.001900,0.000140
20071224,-0.002739,0.008000,0.001300,0.002100,0.000700,-0.000900,0.000140
20071226,0.020218,0.001000,0.002400,-0.000400,-0.003100,-0.002600,0.000140
20071227,0.015078,-0.014900,-0.012100,0.000400,-0.001400,-0.002100,0.000140
20071228,0.002122,0.001200,-0.003400,-0.001400,0.001400,-0.002900,0.000140
20071231,-0.019164,-0.006500,0.000500,0.004200,-0.002900,0.001000,0.000140
20080102,0.038968,-0.014600,-0.001100,-0.001000,0.002000,-0.003500,0.000100
20080103,-0.010805,-0.001400,-0.010700,-0.003700,-0.001200,-0.003200,0.000100
20080104,-0.067430,-0.025600,-0.005100,0.001300,0.000800,0.001000,0.000100
20080107,0.000338,0.001600,0.001000,0.001300,0.003600,0.010400,0.000100
20080108,-0.010583,-0.018100,-0.005900,-0.008600,0.001000,-0.000600,0.000100
20080109,-0.030269,0.011000,-0.003900,-0.006400,0.007600,0.001000,0.000100
20080110,-0.011265,0.008900,-0.000600,0.005700,-0.006900,-0.000100,0.000100
20080111,-0.037740,-0.014200,-0.007500,0.002500,-0.000800,-0.000700,0.000100
20080114,0.022077,0.010200,-0.000100,-0.002000,0.002100,-0.001900,0.000100
20080115,-0.031737,-0.023900,0.003800,-0.001200,-0.000800,0.005500,0.000100
20080116,0.001371,-0.005100,0.008600,0.012000,-0.005100,0.004800,0.000100
20080117,-0.002862,-0.028000,0.002200,-0.001100,-0.005400,0.002600,0.000100
20080118,-0.004493,-0.005600,-0.003700,-0.008800,0.006300,-0.005100,0.000100
20080122,-0.016048,-0.009800,0.005500,0.011900,0.003100,-0.002100,0.000100
20080123,-0.057467,0.020400,0.010000,0.016500,0.009000,0.011900,0.000100
20080124,0.050020,0.010200,-0.009800,-0.005300,0.002400,-0.002100,0.000100
20080125,-0.000901,-0.013900,0.008500,0.002400,-0.002400,-0.000300,0.000100
20080128,-0.022938,0.017100,0.002000,0.009900,0.001000,0.003300,0.000100
20080129,-0.024664,0.006900,-0.002800,0.009900,-0.001700,0.000500,0.000100
20080130,0.003516,-0.005900,-0.003900,-0.001000,0.002500,0.001100,0.000100
20080131,0.047029,0.016600,0.008700,0.004600,0.004200,0.001100,0.000100
20080201,-0.039511,0.014800,0.006900,0.000500,-0.007700,-0.004500,0.000070
20080204,-0.009112,-0.009900,0.000500,-0.001700,-0.004700,-0.001000,0.000070
20080205,-0.025152,-0.030100,0.003300,0.000300,0.000600,0.002900,0.000070
20080206,-0.049938,-0.008500,-0.004000,0.005100,-0.002000,0.003500,0.000070
20080207,0.035334,0.008200,0.004400,0.000300,0.004500,-0.003100,0.000070
20080208,0.036525,-0.003000,-0.001500,-0.003300,-0.000500,-0.002400,0.000070
20080211,0.022993,0.005800,-0.002400,-0.005900,0.003300,-0.002500,0.000070
20080212,-0.009842,0.006100,-0.001100,-0.000600,-0.000500,0.004400,0.000070
20080213,0.044057,0.014600,0.007300,0.000300,-0.003200,-0.004000,0.000070
20080214,-0.024830,-0.013500,-0.007900,0.001400,-0.000400,-0.000400,0.000070
20080215,-0.037467,-0.000200,-0.007500,0.003300,-0.000800,0.001800,0.000070
20080219,-0.012061,-0.000600,0.002400,-0.003600,0.006000,-0.003000,0.000070
20080220,0.021643,0.008300,0.002900,-0.000200,0.010500,0.001600,0.000070
20080221,-0.050788,-0.012800,-0.004000,-0.001900,-0.002000,0.000400,0.000070
20080222,0.031187,0.006100,-0.008000,0.006300,0.001700,-0.000700,0.000070
20080225,0.016509,0.014600,0.005000,-0.000600,0.002400,-0.001000,0.000070
20080226,-0.021564,0.007200,0.004600,-0.000900,0.003700,0.002000,0.000070
20080227,-0.011438,-0.001100,-0.000500,-0.002400,-0.001500,-0.001300,0.000070
20080228,-0.042613,-0.009300,-0.004400,-0.004800,0.002000,-0.006000,0.000070
20080229,-0.049816,-0.026400,-0.000300,-0.001600,-0.003300,0.001300,0.000070
20080303,-0.031643,-0.000400,-0.002100,-0.003500,0.008200,0.002900,0.000090
20080304,0.046612,-0.003600,-0.001100,-0.000500,-0.000500,0.004300,0.000090
20080305,-0.005355,0.005600,-0.002000,-0.003600,0.002300,-0.000800,0.000090
20080306,-0.034622,-0.022600,-0.005000,-0.002400,0.000100,0.003200,0.000090
20080307,0.021517,-0.008800,0.002600,0.005900,0.000500,0.004300,0.000090
20080310,-0.009674,-0.017200,-0.006600,0.005000,0.006200,0.007400,0.000090
20080311,0.057980,0.035700,0.003800,0.002200,0.002400,-0.003200,0.000090
20080312,-0.009531,-0.007700,0.000700,-0.008100,-0.002600,-0.002000,0.000090
20080313,0.027214,0.006500,0.013100,-0.002100,0.004400,-0.003700,0.000090
20080314,-0.001464,-0.020700,-0.002900,-0.002600,0.001300,0.001700,0.000090
20080317,-0.024773,-0.012100,-0.008300,0.005100,-0.001000,0.010500,0.000090
20080318,0.077709,0.040900,0.001800,-0.002500,0.003200,-0.006900,0.000090
20080319,-0.021339,-0.023700,-0.000700,0.002000,-0.008600,0.005400,0.000090
20080320,0.043038,0.023000,-0.000100,0.007500,0.001900,-0.002700,0.000090
20080324,0.037710,0.017100,0.011100,-0.006100,-0.003200,-0.009400,0.000090
20080325,-0.010270,0.003800,0.003900,-0.001700,-0.000800,0.000200,0.000090
20080326,-0.018225,-0.008200,0.005900,-0.004900,0.003800,-0.005500,0.000090
20080327,-0.040650,-0.011300,-0.002100,0.000200,-0.005300,0.002900,0.000090
20080328,-0.014689,-0.008200,-0.004700,0.002600,-0.000600,-0.002600,0.000090
20080331,0.022076,0.005700,0.001100,0.005900,-0.000600,-0.002300,0.000090
20080401,0.075736,0.033700,-0.006200,0.000500,0.000000,-0.002300,0.000080
20080402,0.008735,-0.000900,0.005000,-0.001400,0.001800,-0.003200,0.000080
20080403,-0.031408,0.001400,-0.000900,-0.000600,-0.002700,0.001200,0.000080
20080404,0.025754,0.001600,0.000000,-0.004600,-0.000400,-0.000100,0.000080
20080407,0.000390,0.001400,-0.003800,0.004900,-0.001200,0.000500,0.000080
20080408,0.005202,-0.003400,0.003500,-0.000500,0.002600,-0.003700,0.000080
20080409,-0.037646,-0.009600,-0.008700,-0.002200,0.001500,-0.000900,0.000080
20080410,0.005915,0.005300,0.006000,-0.005500,-0.000800,0.001000,0.000080
20080411,-0.037953,-0.020200,-0.005500,0.005400,0.002900,0.001200,0.000080
20080414,0.008612,-0.003800,0.001200,-0.003200,0.006000,-0.001200,0.000080
20080415,-0.001515,0.004600,0.003400,0.002700,0.004400,0.000000,0.000080
20080416,0.028828,0.022700,0.005500,0.001500,0.000700,0.000100,0.000080
20080417,-0.007374,-0.001000,-0.007900,0.003400,-0.000300,-0.000100,0.000080
20080418,0.081848,0.016700,0.001200,-0.006600,0.003500,-0.003600,0.000080
20080421,0.000999,-0.001700,-0.001700,-0.005500,0.001900,-0.004700,0.000080
20080422,-0.007234,-0.009700,-0.010600,0.002900,0.001400,-0.003900,0.000080
20080423,0.017588,0.002600,0.001200,-0.011600,-0.001000,0.002400,0.000080
20080424,-0.040864,0.006600,0.005800,0.003800,-0.004100,0.004200,0.000080
20080425,0.040803,0.006800,-0.000300,0.001700,0.003200,-0.005600,0.000080
20080428,0.013727,-0.000300,0.006000,0.001900,-0.000300,-0.001700,0.000080
20080429,-0.015006,-0.003600,-0.003900,0.003400,-0.004800,-0.002300,0.000080
20080430,-0.026133,-0.003000,-0.000800,0.000900,-0.001600,-0.002600,0.000080
20080501,0.009284,0.016600,0.000700,0.002300,-0.008800,0.005000,0.000080
20080502,-0.025832,0.002000,-0.007100,0.000200,0.002100,-0.002400,0.000080
20080505,-0.017980,-0.004100,0.003500,-0.001300,0.007800,0.000000,0.000080
20080506,-0.002766,0.007500,0.000200,0.002900,0.001000,-0.001900,0.000080
20080507,-0.033417,-0.016600,0.000100,-0.001800,0.003700,0.004000,0.000080
20080508,-0.005329,0.003700,0.000600,-0.001600,-0.001500,-0.000900,0.000080
20080509,-0.005220,-0.005400,0.006600,-0.002500,0.001800,-0.000400,0.000080
20080512,0.029278,0.011000,0.006700,-0.003400,0.000700,0.003900,0.000080
20080513,0.000403,0.000900,0.006100,-0.000400,0.002100,-0.001000,0.000080
20080514,-0.004828,0.003800,-0.004500,0.001700,-0.002200,0.003200,0.000080
20080515,0.025876,0.010200,-0.000900,-0.003000,0.000800,0.001500,0.000080
20080516,0.004467,0.001000,-0.003600,0.000300,0.002900,-0.004800,0.000080
20080519,0.076249,-0.000200,-0.002200,0.002500,0.001600,-0.002000,0.000080
20080520,-0.019079,-0.008000,0.005600,-0.001700,0.004400,-0.003200,0.000080
20080521,-0.029980,-0.015600,0.004800,0.001800,0.000900,0.004200,0.000080
